patient,metric,strategy,delta,rep
P2,score_Estrogen_response,random,0.06534390014592795,136.0
P2,score_Proliferation,random,0.004201746058711079,136.0
P2,score_T_cell_activity,random,-0.00045907734656346457,136.0
P2,score_Myeloid_inflammation,random,-0.021419713390152792,136.0
P2,tumour_immune_contact,random,-0.4978271366489619,136.0
P2,frac_Tumour,random,0.2675036214389184,137.0
P2,frac_Immune,random,-0.25060357315306614,137.0
P2,score_Estrogen_response,random,0.06789235694593493,137.0
P2,score_Proliferation,random,0.0010139457070206734,137.0
P2,score_T_cell_activity,random,-0.0007755609353600696,137.0
P2,score_Myeloid_inflammation,random,-0.012520395727612155,137.0
P2,tumour_immune_contact,random,-0.5084500241429262,137.0
P2,frac_Tumour,random,0.2877836793819411,138.0
P2,frac_Immune,random,-0.24818928054080155,138.0
P2,score_Estrogen_response,random,0.08370768449896221,138.0
P2,score_Proliferation,random,-0.0029507372323531,138.0
P2,score_T_cell_activity,random,-0.001873087666356899,138.0
P2,score_Myeloid_inflammation,random,-0.023190554470459077,138.0
P2,tumour_immune_contact,random,-0.5012071463061323,138.0
P2,frac_Tumour,random,0.27040077257363593,139.0
P2,frac_Immune,random,-0.2535007242877837,139.0
P2,score_Estrogen_response,random,0.07214284516919195,139.0
P2,score_Proliferation,random,0.0010792871388163126,139.0
P2,score_T_cell_activity,random,0.0009015286868436973,139.0
P2,score_Myeloid_inflammation,random,-0.016616596001623324,139.0
P2,tumour_immune_contact,random,-0.5055528730082086,139.0
P2,frac_Tumour,random,0.2675036214389184,140.0
P2,frac_Immune,random,-0.24722356349589572,140.0
P2,score_Estrogen_response,random,0.055008745615563626,140.0
P2,score_Proliferation,random,8.682213121760391e-05,140.0
P2,score_T_cell_activity,random,-0.001411286877356549,140.0
P2,score_Myeloid_inflammation,random,-0.010296517187365309,140.0
P2,tumour_immune_contact,random,-0.4983099951714148,140.0
P2,frac_Tumour,random,0.27474649927571226,141.0
P2,frac_Immune,random,-0.24963785610816033,141.0
P2,score_Estrogen_response,random,0.08083434658069838,141.0
P2,score_Proliferation,random,-0.001103623738967436,141.0
P2,score_T_cell_activity,random,-0.0014339117166354879,141.0
P2,score_Myeloid_inflammation,random,-0.02380168115434017,141.0
P2,tumour_immune_contact,random,-0.5070014485755674,141.0
P2,frac_Tumour,random,0.276195074843071,142.0
P2,frac_Immune,random,-0.25156929019797203,142.0
P2,score_Estrogen_response,random,0.062358570304097194,142.0
P2,score_Proliferation,random,-0.0001907970471930376,142.0
P2,score_T_cell_activity,random,-0.001383985214932049,142.0
P2,score_Myeloid_inflammation,random,-0.0110167189084725,142.0
P2,tumour_immune_contact,random,-0.5079671656204732,142.0
P2,frac_Tumour,random,0.2771607918879768,143.0
P2,frac_Immune,random,-0.25543215837759536,143.0
P2,score_Estrogen_response,random,0.08412344334064809,143.0
P2,score_Proliferation,random,0.0007514085847682302,143.0
P2,score_T_cell_activity,random,-0.002047842308749531,143.0
P2,score_Myeloid_inflammation,random,-0.024997734458850354,143.0
P2,tumour_immune_contact,random,-0.5190729116368904,143.0
P2,frac_Tumour,random,0.2732979237083535,144.0
P2,frac_Immune,random,-0.24770642201834864,144.0
P2,score_Estrogen_response,random,0.07107057015745338,144.0
P2,score_Proliferation,random,0.0011063603560643011,144.0
P2,score_T_cell_activity,random,0.0008545964662695911,144.0
P2,score_Myeloid_inflammation,random,-0.019624575082263132,144.0
P2,tumour_immune_contact,random,-0.5045871559633027,144.0
P2,frac_Tumour,random,0.27474649927571226,145.0
P2,frac_Immune,random,-0.24818928054080155,145.0
P2,score_Estrogen_response,random,0.054402076487449824,145.0
P2,score_Proliferation,random,0.006904934493748146,145.0
P2,score_T_cell_activity,random,-0.003279495714313117,145.0
P2,score_Myeloid_inflammation,random,-0.004676522537125388,145.0
P2,tumour_immune_contact,random,-0.5012071463061323,145.0
P2,frac_Tumour,random,0.28440366972477066,146.0
P2,frac_Immune,random,-0.2467407049734428,146.0
P2,score_Estrogen_response,random,0.0795812474972008,146.0
P2,score_Proliferation,random,0.0017101850574625327,146.0
P2,score_T_cell_activity,random,0.0024249120404609293,146.0
P2,score_Myeloid_inflammation,random,-0.015470301939941103,146.0
P2,tumour_immune_contact,random,-0.4934814099468856,146.0
P2,frac_Tumour,random,0.28150651859005316,147.0
P2,frac_Immune,random,-0.2510864316755191,147.0
P2,score_Estrogen_response,random,0.08621782548529194,147.0
P2,score_Proliferation,random,0.00121706054086474,147.0
P2,score_T_cell_activity,random,-0.003121035823747049,147.0
P2,score_Myeloid_inflammation,random,-0.019033207817335945,147.0
P2,tumour_immune_contact,random,-0.5007242877836794,147.0
P2,frac_Tumour,random,0.28874939642684694,148.0
P2,frac_Immune,random,-0.2510864316755191,148.0
P2,score_Estrogen_response,random,0.09414832001246748,148.0
P2,score_Proliferation,random,0.0038976704785866167,148.0
P2,score_T_cell_activity,random,-0.0024054770303339034,148.0
P2,score_Myeloid_inflammation,random,-0.020237565847377417,148.0
P2,tumour_immune_contact,random,-0.5113471752776437,148.0
P2,frac_Tumour,random,0.27522935779816515,149.0
P2,frac_Immune,random,-0.25156929019797203,149.0
P2,score_Estrogen_response,random,0.08010206864357644,149.0
P2,score_Proliferation,random,-0.0006617317789771962,149.0
P2,score_T_cell_activity,random,-0.002202190610748329,149.0
P2,score_Myeloid_inflammation,random,-0.01954204954673086,149.0
P2,tumour_immune_contact,random,-0.5045871559633027,149.0
P2,frac_Tumour,random,0.27957508450024143,150.0
P2,frac_Immune,random,-0.24915499758570742,150.0
P2,score_Estrogen_response,random,0.07949274371913367,150.0
P2,score_Proliferation,random,-0.0003670232869937792,150.0
P2,score_T_cell_activity,random,-0.004291877096775946,150.0
P2,score_Myeloid_inflammation,random,-0.03000008621536189,150.0
P2,tumour_immune_contact,random,-0.5026557218734911,150.0
P2,frac_Tumour,random,0.2873008208594882,151.0
P2,frac_Immune,random,-0.25060357315306614,151.0
P2,score_Estrogen_response,random,0.10333756535368993,151.0
P2,score_Proliferation,random,0.0028776279563486823,151.0
P2,score_T_cell_activity,random,-0.0007428424241544081,151.0
P2,score_Myeloid_inflammation,random,-0.024468941285609044,151.0
P2,tumour_immune_contact,random,-0.5016900048285853,151.0
P2,frac_Tumour,random,0.2771607918879768,152.0
P2,frac_Immune,random,-0.24529212940608403,152.0
P2,score_Estrogen_response,random,0.07750822751521214,152.0
P2,score_Proliferation,random,0.0007610416040637487,152.0
P2,score_T_cell_activity,random,-0.0006183264751918717,152.0
P2,score_Myeloid_inflammation,random,-0.013345982635350931,152.0
P2,tumour_immune_contact,random,-0.49058425881216805,152.0
P2,frac_Tumour,random,0.2708836310960889,153.0
P2,frac_Immune,random,-0.24915499758570742,153.0
P2,score_Estrogen_response,random,0.07407475875851227,153.0
P2,score_Proliferation,random,0.002879980936282862,153.0
P2,score_T_cell_activity,random,-0.0012558034566743227,153.0
P2,score_Myeloid_inflammation,random,-0.0172220515277276,153.0
P2,tumour_immune_contact,random,-0.4992757122163206,153.0
P2,frac_Tumour,random,0.2810236600676002,154.0
P2,frac_Immune,random,-0.25060357315306614,154.0
P2,score_Estrogen_response,random,0.08537767808142943,154.0
P2,score_Proliferation,random,0.0035607111382763555,154.0
P2,score_T_cell_activity,random,0.00090350578141077,154.0
P2,score_Myeloid_inflammation,random,-0.01741120569967619,154.0
P2,tumour_immune_contact,random,-0.5045871559633027,154.0
P2,frac_Tumour,random,0.27909222597778854,155.0
P2,frac_Immune,random,-0.25156929019797203,155.0
P2,score_Estrogen_response,random,0.09412343088828518,155.0
P2,score_Proliferation,random,0.003983656665863146,155.0
P2,score_T_cell_activity,random,0.000760835701592077,155.0
P2,score_Myeloid_inflammation,random,-0.030792362186612743,155.0
P2,tumour_immune_contact,random,-0.5089328826653791,155.0
P2,frac_Tumour,random,0.2689521970062772,156.0
P2,frac_Immune,random,-0.24818928054080155,156.0
P2,score_Estrogen_response,random,0.07080733943971285,156.0
P2,score_Proliferation,random,-0.0002628517467719916,156.0
P2,score_T_cell_activity,random,-0.0019242184763680094,156.0
P2,score_Myeloid_inflammation,random,-0.01927678483667991,156.0
P2,tumour_immune_contact,random,-0.4992757122163206,156.0
P2,frac_Tumour,random,0.27474649927571226,157.0
P2,frac_Immune,random,-0.24722356349589572,157.0
P2,score_Estrogen_response,random,0.07067686699889891,157.0
P2,score_Proliferation,random,0.007644296170291678,157.0
P2,score_T_cell_activity,random,-0.002411399553677714,157.0
P2,score_Myeloid_inflammation,random,-0.022838498169734794,157.0
P2,tumour_immune_contact,random,-0.5041042974408498,157.0
P2,frac_Tumour,random,0.276195074843071,158.0
P2,frac_Immune,random,-0.24625784645098986,158.0
P2,score_Estrogen_response,random,0.06620188962804541,158.0
P2,score_Proliferation,random,0.0015024520563168796,158.0
P2,score_T_cell_activity,random,0.0003231696264932877,158.0
P2,score_Myeloid_inflammation,random,-0.01922612817384313,158.0
P2,tumour_immune_contact,random,-0.49975857073877356,158.0
P2,frac_Tumour,random,0.27667793336552393,159.0
P2,frac_Immune,random,-0.24529212940608403,159.0
P2,score_Estrogen_response,random,0.07800309661232246,159.0
P2,score_Proliferation,random,-0.0029820505232952435,159.0
P2,score_T_cell_activity,random,-0.0005532127020178408,159.0
P2,score_Myeloid_inflammation,random,-0.032218149298428256,159.0
P2,tumour_immune_contact,random,-0.4896185417672622,159.0
P2,frac_Tumour,random,0.26991791405118304,160.0
P2,frac_Immune,random,-0.2448092708836311,160.0
P2,score_Estrogen_response,random,0.0683189242082568,160.0
P2,score_Proliferation,random,0.0011064359449230242,160.0
P2,score_T_cell_activity,random,0.0013932309148943526,160.0
P2,score_Myeloid_inflammation,random,-0.00510821294407382,160.0
P2,tumour_immune_contact,random,-0.49589570255915016,160.0
P2,frac_Tumour,random,0.27909222597778854,161.0
P2,frac_Immune,random,-0.24336069531627236,161.0
P2,score_Estrogen_response,random,0.07620591894621054,161.0
P2,score_Proliferation,random,-0.0006247111100405526,161.0
P2,score_T_cell_activity,random,-0.0007475964132977854,161.0
P2,score_Myeloid_inflammation,random,-0.01657014611365397,161.0
P2,tumour_immune_contact,random,-0.49299855142443266,161.0
P2,frac_Tumour,random,0.28440366972477066,162.0
P2,frac_Immune,random,-0.24625784645098986,162.0
P2,score_Estrogen_response,random,0.09489877454977536,162.0
P2,score_Proliferation,random,0.0022049238435176907,162.0
P2,score_T_cell_activity,random,-0.0013902633807428627,162.0
P2,score_Myeloid_inflammation,random,-0.020509895530688493,162.0
P2,tumour_immune_contact,random,-0.4934814099468856,162.0
P2,frac_Tumour,random,0.2665379043940126,163.0
P2,frac_Immune,random,-0.24915499758570742,163.0
P2,score_Estrogen_response,random,0.06048744698861047,163.0
P2,score_Proliferation,random,0.0012899547073871934,163.0
P2,score_T_cell_activity,random,-0.0020769039039838333,163.0
P2,score_Myeloid_inflammation,random,-0.007322503633260785,163.0
P2,tumour_immune_contact,random,-0.5045871559633027,163.0
P2,frac_Tumour,random,0.28392081120231777,164.0
P2,frac_Immune,random,-0.24529212940608403,164.0
P2,score_Estrogen_response,random,0.07848377734812678,164.0
P2,score_Proliferation,random,0.003305523406833276,164.0
P2,score_T_cell_activity,random,-0.002197564690679327,164.0
P2,score_Myeloid_inflammation,random,-0.018875602306981612,164.0
P2,tumour_immune_contact,random,-0.49589570255915016,164.0
P2,frac_Tumour,random,0.27522935779816515,165.0
P2,frac_Immune,random,-0.24722356349589572,165.0
P2,score_Estrogen_response,random,0.09218050436100678,165.0
P2,score_Proliferation,random,0.002169579691088619,165.0
P2,score_T_cell_activity,random,-0.00385034741375909,165.0
P2,score_Myeloid_inflammation,random,-0.02160254621102259,165.0
P2,tumour_immune_contact,random,-0.5026557218734911,165.0
P2,frac_Tumour,random,0.2583293095123129,166.0
P2,frac_Immune,random,-0.2375663930468373,166.0
P2,score_Estrogen_response,random,0.05535428339333609,166.0
P2,score_Proliferation,random,-0.00020241030178773942,166.0
P2,score_T_cell_activity,random,-0.001697627461383152,166.0
P2,score_Myeloid_inflammation,random,-0.017650553432233124,166.0
P2,tumour_immune_contact,random,-0.484789956542733,166.0
P2,frac_Tumour,random,0.2781265089328827,167.0
P2,frac_Immune,random,-0.24915499758570742,167.0
P2,score_Estrogen_response,random,0.061655886248668024,167.0
P2,score_Proliferation,random,0.004820659293286388,167.0
P2,score_T_cell_activity,random,-0.0002658600148523131,167.0
P2,score_Myeloid_inflammation,random,-0.005432126213042676,167.0
P2,tumour_immune_contact,random,-0.5055528730082086,167.0
P2,frac_Tumour,random,0.282472235634959,168.0
P2,frac_Immune,random,-0.24722356349589572,168.0
P2,score_Estrogen_response,random,0.08278053332547941,168.0
P2,score_Proliferation,random,0.005349806375722171,168.0
P2,score_T_cell_activity,random,-0.0019672182476451953,168.0
P2,score_Myeloid_inflammation,random,-0.02148596767294758,168.0
P2,tumour_immune_contact,random,-0.4934814099468856,168.0
P2,frac_Tumour,random,0.2670207629164655,169.0
P2,frac_Immune,random,-0.25301786576533075,169.0
P2,score_Estrogen_response,random,0.08379335834188845,169.0
P2,score_Proliferation,random,0.0026016891455983163,169.0
P2,score_T_cell_activity,random,-0.0016071409755704898,169.0
P2,score_Myeloid_inflammation,random,-0.020738243676633128,169.0
P2,tumour_immune_contact,random,-0.5108643167551907,169.0
P2,frac_Tumour,random,0.28150651859005316,170.0
P2,frac_Immune,random,-0.24867213906325447,170.0
P2,score_Estrogen_response,random,0.08324237874098489,170.0
P2,score_Proliferation,random,0.003610328563312943,170.0
P2,score_T_cell_activity,random,-0.00271716016691457,170.0
P2,score_Myeloid_inflammation,random,-0.02173499554699243,170.0
P2,tumour_immune_contact,random,-0.49492998551424433,170.0
P2,frac_Tumour,random,0.2781265089328827,171.0
P2,frac_Immune,random,-0.24625784645098986,171.0
P2,score_Estrogen_response,random,0.08742050870096046,171.0
P2,score_Proliferation,random,0.005784325823443012,171.0
P2,score_T_cell_activity,random,-0.0009296416736914032,171.0
P2,score_Myeloid_inflammation,random,-0.018982857198742167,171.0
P2,tumour_immune_contact,random,-0.49492998551424433,171.0
P2,frac_Tumour,random,0.27474649927571226,172.0
P2,frac_Immune,random,-0.25253500724287786,172.0
P2,score_Estrogen_response,random,0.06428713754677146,172.0
P2,score_Proliferation,random,0.00021915584296424047,172.0
P2,score_T_cell_activity,random,-0.0012183190135998132,172.0
P2,score_Myeloid_inflammation,random,-0.02024908888915883,172.0
P2,tumour_immune_contact,random,-0.5089328826653791,172.0
P2,frac_Tumour,random,0.26991791405118304,173.0
P2,frac_Immune,random,-0.24963785610816033,173.0
P2,score_Estrogen_response,random,0.06238379369176067,173.0
P2,score_Proliferation,random,0.00010850627842289191,173.0
P2,score_T_cell_activity,random,-0.0008119268148572933,173.0
P2,score_Myeloid_inflammation,random,-0.012543086232047237,173.0
P2,tumour_immune_contact,random,-0.5089328826653791,173.0
P2,frac_Tumour,random,0.27522935779816515,174.0
P2,frac_Immune,random,-0.2428778367938194,174.0
P2,score_Estrogen_response,random,0.08397112654682709,174.0
P2,score_Proliferation,random,-0.00233148712832754,174.0
P2,score_T_cell_activity,random,-0.0020101174306112117,174.0
P2,score_Myeloid_inflammation,random,-0.02338752293290154,174.0
P2,tumour_immune_contact,random,-0.49203283437952683,174.0
P2,frac_Tumour,random,0.2810236600676002,175.0
P2,frac_Immune,random,-0.2448092708836311,175.0
P2,score_Estrogen_response,random,0.07145974741502714,175.0
P2,score_Proliferation,random,0.000639058252639491,175.0
P2,score_T_cell_activity,random,-0.00350439830391093,175.0
P2,score_Myeloid_inflammation,random,-0.02227794591892239,175.0
P2,tumour_immune_contact,random,-0.4978271366489619,175.0
P2,frac_Tumour,random,0.27522935779816515,176.0
P2,frac_Immune,random,-0.25156929019797203,176.0
P2,score_Estrogen_response,random,0.06995756878680465,176.0
P2,score_Proliferation,random,0.001043059881168935,176.0
P2,score_T_cell_activity,random,-0.0017760252516095193,176.0
P2,score_Myeloid_inflammation,random,-0.02175497088998385,176.0
P2,tumour_immune_contact,random,-0.5113471752776437,176.0
P2,frac_Tumour,random,0.2742636407532593,177.0
P2,frac_Immune,random,-0.25253500724287786,177.0
P2,score_Estrogen_response,random,0.07318013332321543,177.0
P2,score_Proliferation,random,0.0029164786388821986,177.0
P2,score_T_cell_activity,random,-0.0007783442942917824,177.0
P2,score_Myeloid_inflammation,random,-0.01855275311491629,177.0
P2,tumour_immune_contact,random,-0.5108643167551907,177.0
P2,frac_Tumour,random,0.27233220666344765,178.0
P2,frac_Immune,random,-0.2520521487204249,178.0
P2,score_Estrogen_response,random,0.06284071562877042,178.0
P2,score_Proliferation,random,-0.002036705667211707,178.0
P2,score_T_cell_activity,random,0.0037161418449329457,178.0
P2,score_Myeloid_inflammation,random,-0.0015779885391409426,178.0
P2,tumour_immune_contact,random,-0.5026557218734911,178.0
P2,frac_Tumour,random,0.2694350555287301,179.0
P2,frac_Immune,random,-0.24867213906325447,179.0
P2,score_Estrogen_response,random,0.0767483478668145,179.0
P2,score_Proliferation,random,-0.00011130745621066142,179.0
