gene,mean,median,I_Q25,count
UXT,0.032740389334095364,0.025975518201896673,0.0126879870419708,14
MT1X,0.03273312131440317,0.030947356798427715,0.013766193372497227,14
LY96,0.03273251659859232,0.0215951725205285,0.0007668723135154493,14
DPP4,0.03272752247445872,0.011750962112095985,-0.003191219458480907,14
ARHGEF7,0.032726045131223166,0.03328681624265041,0.014416600262703586,14
CDR2,0.03272368131870241,0.03364678427659171,0.017811120542692557,14
SUPV3L1,0.03272363926617304,0.019340358879194997,0.0012748020636356777,14
LRP11,0.032722858001396356,0.01147966317231092,-0.0011685001229743484,14
ZDHHC17,0.03271721778154118,0.028752648267249693,0.010497593189221699,14
CHMP5,0.0327019830466679,0.022239543893653426,0.009620209378818852,14
STX3,0.0326957366582722,0.017398631084667847,0.0018758136804222223,14
FKBP11,0.0326904516885899,0.02545288634991296,0.004311939085797134,14
TP53BP1,0.032685295111767924,0.019320920695067956,0.008219371609477253,14
TUBD1,0.03268326207101375,0.022729396739657192,0.015157885213402162,14
BAZ2A,0.03266859836439481,0.032000920221567156,0.017995653646114444,14
PDE5A,0.032664468662626664,0.029163308300077982,0.00017140023574988852,14
ANAPC13,0.032662896092567936,0.023792224760862877,0.006359183390661612,14
GATAD1,0.03265982825057919,0.031182889689693044,0.016310000757215237,14
RRS1,0.03265710875202928,0.015700770146093584,0.009891050937919404,14
TIMM21,0.03265304813972547,0.02758520359787991,0.004714530180106407,14
CPSF1,0.032648478727110394,0.03473575555873855,0.009593423138757048,14
PAPSS2,0.03264749479090244,0.03694062077427094,0.015622057104221099,14
C1orf198,0.03264508350737571,0.02394939874852353,0.0203651870184407,14
PER2,0.03264101139463333,0.022553647776617673,0.014231086803507056,14
HDGFL2,0.032639031273408045,0.02254853069542255,0.013868919589180972,14
CISD3,0.032638649016003524,0.035626700395862035,0.0123002525275174,14
IFRD1,0.032630758927710876,0.029594632131721865,0.009046512969535927,14
GSDMD,0.03261890167329039,0.011755472135889056,-0.0031356363201940794,14
RRM2B,0.032606885187757804,0.020153105509838606,0.00021004545846602368,14
ARHGAP17,0.0326037299923013,0.036792914533165785,0.014033676945365028,14
SMDT1,0.032591292982042344,0.03374380952393577,0.023245599525466544,14
GSTCD,0.032581794780872884,0.033512561209370004,-0.004286219483065673,14
LSM1,0.03257706248542453,0.030742710040719406,0.017660166255064974,14
MARK3,0.03257161104499182,0.03562599777037062,0.010239724562326606,14
EDRF1,0.03256339297791564,0.02859857136846074,0.01331813143916296,14
LEF1,0.03255653442993247,0.02615373769351922,-7.939835502036646e-05,14
FBXO7,0.03254706423487882,0.03060890031610543,0.00672362856125335,14
NUDT16,0.03254168694577993,0.02704326189254485,0.01972805018602012,14
RABGAP1,0.03252654924293594,0.038226483876868486,0.016574306608167923,14
HERC3,0.03252605587169029,0.03365564191924611,0.010564070381895546,14
CCNDBP1,0.03252141064638405,0.024319915838938323,0.009445326212799083,14
CMSS1,0.03252077964520885,0.015429968210197138,0.004344894343840315,14
LCLAT1,0.03251626827516456,0.017961396329640722,0.005717878118523955,14
NUP155,0.032506912603879105,0.024408936346173842,0.005622565491764516,14
ELK1,0.03250250763384183,0.022067546992793036,0.011232142808742036,14
ITPK1,0.03249830155823694,0.019146995592459807,0.002235050476548512,14
WDR20,0.0324937367082568,0.033421644620697175,0.018497953802533766,14
MLXIPL,0.03248465971067894,0.03366304055849727,-0.0016813695615144767,14
DDX24,0.03247401825065428,0.045666551367858285,0.009650409954082544,14
PGM2,0.03247267217746359,0.014542947475295262,0.00539046899137309,14
ZNF516,0.03247238782857454,0.021648987333511484,0.008501573495286217,14
PKNOX1,0.03246887301853747,0.019036429686277362,-0.0004970751465469389,14
HDAC7,0.032467526298616364,0.03198275515813231,0.017632101799756855,14
PRSS38,0.03246647763863019,-0.0009125386345124212,,12
FAAH2,0.032465082007858484,0.020050537984505713,0.012945256780151279,14
B4GALT2,0.0324564737808869,0.021537917303446383,0.016510791132412894,14
KNTC1,0.032456319514203864,0.023283839721989205,0.004028318358253511,14
PDZD11,0.03244356128983486,0.03315539832655809,-0.001783326714578886,14
CACFD1,0.03243553623914523,0.02327697034511665,0.005199382100801947,14
PRRG4,0.03242046775837023,0.017491418221118972,7.865675702506533e-05,14
SEC22B,0.0324064615250323,0.026159462353342676,0.01926639640206062,14
TMTC1,0.032400973992785125,0.009379801647919194,-0.0054900708940221815,14
C11orf49,0.032389455751111226,0.022518372786761817,0.010081468860651432,14
CMTM8,0.03238680157059757,0.013340021294093854,0.006982855104713827,14
NECTIN1,0.03238545298397515,0.012325227117770312,0.0033130591692798706,14
NAPG,0.032383502962578505,0.016371822906311548,0.007061386556752461,14
NCOA4,0.03238078724872134,0.015979873829906822,0.009500895350749182,14
SRPK2,0.032373034523781374,0.03288501834238902,0.018359700064782714,14
ABCB5,0.032364281264995166,0.030264207927218352,0.008585571068234083,14
TTC12,0.03235300267814301,0.02601404390166022,0.0016029504129441278,14
THOC6,0.032347112498608395,0.034036399615191996,0.014942651130161893,14
ARHGEF3,0.032341854373394555,0.01955761364614287,0.014419212660536185,14
OPN3,0.03233368957825413,0.02127959826755071,0.013006607766753086,14
KIAA1324L,0.03233334564503401,0.020744189759472648,0.01038493070267495,14
TNKS1BP1,0.032333256391855095,0.034137186873632666,0.012275912118554326,14
MAP2K3,0.03233310556116071,0.03844622127839508,0.00118970186084276,14
NABP2,0.032331296493242796,0.019907913399459395,0.0051082288263397495,14
TXNDC17,0.0323295077956557,0.014789967651740328,0.00806356246355339,14
UQCC1,0.0323292644023703,0.024615556971228046,0.004761442050999074,14
RAD23B,0.03232864866486658,0.030641858799762133,0.023671323955091122,14
ST7,0.0323245556309577,0.01670269428754303,0.0001192874075423777,14
CLEC10A,0.03231426210653434,0.008452554924686025,-0.002411322402224437,14
AP5M1,0.03229212806529034,0.023485317805764648,0.00949966813700678,14
RMDN1,0.03229188984742858,0.019498758274155367,-0.001031553181259676,14
PSMD12,0.032288608239137394,0.018058130968897215,0.006285534671084336,14
HACD2,0.032276162924631806,0.024626925178352257,0.009249872435987704,14
CLMP,0.03226881554668377,0.029520549936224185,0.004197406618307266,14
VDAC3,0.03226445449055339,0.01743117095070073,0.0033533384022007558,14
DNAJB12,0.032263607828026335,0.027440782512559433,0.013395970626152914,14
KIAA0556,0.03226358634126587,0.026410327530650694,0.011534324083141177,14
DUSP6,0.032256212222196705,0.03764502994035415,0.008440812946500058,14
LGALS9C,0.032252020178775126,-0.00041350895002736194,,9
SASH3,0.032250579150757255,0.02968069027029495,0.007661870635730059,14
C3AR1,0.03224710933292686,0.019395829368548816,0.004657975225660146,14
TAOK3,0.03224579358919289,0.022383454552574115,0.008401787854534826,14
PNPO,0.03224290670832882,0.03594979848080483,0.013038352078538425,14
AMDHD2,0.032240493881943465,0.02276263500013871,0.015907803752286613,14
CDK18,0.032233146003075704,0.022372418136940804,-0.0010151872088942431,14
CCT4,0.032232690793135024,0.023041169402439658,0.014876551242500632,14
TRIM24,0.03222882361942719,0.02312380297441446,0.01420044957230361,14
SIRT1,0.032226106378443135,0.02365745974553343,0.021956683351014555,14
PLRG1,0.03222578728960936,0.030741186762551442,0.02381541578362531,14
TRIM28,0.03222214413018871,0.019092789566866913,0.005800894116660689,14
PET100,0.03221383762567955,0.02225423832275137,0.010100706774267196,14
IGF1,0.03221350320772345,0.03280126810481848,-0.003339676172987552,14
FAM110A,0.032212737406549355,0.018102302982493143,0.005523884298485675,14
IFNAR2,0.032211925437169935,0.03186226062214742,0.019311947360867388,14
CFAP97,0.03220711349428774,0.014836694776618605,0.0013403101277752983,14
CYSTM1,0.03220075449259924,0.0309807851427937,0.006947385704302597,14
PSMF1,0.0321946925851823,0.023408032409673235,0.0037039299775699424,14
PACSIN2,0.03218047714228668,0.02385294119448412,0.007684590313150993,14
SLAMF8,0.03217614268910685,0.023250622533237467,-0.0033156904328406024,14
UBE3B,0.032170705041709456,0.02810891379605686,0.014771113545232436,14
SP110,0.032158574177069035,0.017330093420493946,-0.0005602920902045381,14
HNRNPLL,0.03215629710841402,0.03370331986408431,0.0010560042354353927,14
CTSG,0.032150988861760606,0.015940223855258312,-0.0017326780119027306,14
IARS,0.03214800435054198,0.031191957446126725,0.003637716921082569,14
UBE2C,0.032146870825839335,0.0017477317518770769,-0.00527409055801803,14
CRLS1,0.0321436189798266,0.027684000365703714,0.010907149432182734,14
CES4A,0.03213794552419724,0.025678733434018705,-0.00022390752548707808,14
COG1,0.03213682386034797,0.031813317834375146,0.0028740682789280938,14
WDR74,0.03213678182676876,0.021529476237702558,0.006807857038591996,14
SNCG,0.03212934252968375,0.03780254043032105,0.014640279198712301,14
JOSD1,0.03212848274381977,0.017985943295585526,0.006170278754046205,14
SNAPC4,0.03212671901323926,0.022608557803368488,0.005803929049813614,14
NOXA1,0.03212174580673757,0.02241518351250149,0.002761648399787024,14
POLE,0.03211283858860478,0.02518422741814974,0.016004612141539754,14
EXOSC2,0.03210989306444356,0.019229329647781748,0.012180938793397047,14
STXBP3,0.03208486533718854,0.02701603225858701,0.009543214257553206,14
DSN1,0.03208380040108012,0.017350628120091777,-0.004866678348151963,14
ZNF354A,0.03207705123050194,0.016755292330120436,-0.0026489522325711607,14
FCGR2B,0.03206869825040558,0.029643815643124724,0.0019191055704177516,14
PUM1,0.03206644975973399,0.028835103449758693,0.021433755757556842,14
HORMAD1,0.03206566371655979,0.00483195261776173,-0.002253102152807085,14
KLHDC3,0.032065339611249535,0.028646900217927287,0.006762419009781079,14
NID1,0.03204541064546791,0.021920628975900365,0.008803638339621968,14
MYD88,0.03203953904361629,0.029642265250316106,-0.00013313046633159104,14
FBXO45,0.03203689693439283,0.029414323403328228,-0.003469496205486572,14
MOB2,0.03203239692414309,0.029852919535688468,0.005769355670279412,14
LACTB,0.032032117194483165,0.015336694106896875,-0.0009998184274083075,14
MPZL2,0.03203209924957785,0.0001622077705655204,-0.00935709662333876,14
STRN,0.032029192044276455,0.03320587350168645,0.012982866821147321,14
NIPAL3,0.03202643372329873,0.03243110949518759,-0.003062993128111857,14
IGIP,0.03202348389241748,0.017299698746550265,0.00560637423957515,14
GZMA,0.03202268113463977,0.026351354861009976,-0.004433755527866817,14
IDI1,0.03202261732574196,0.014980055960738634,0.008814608658911434,14
INTS13,0.03200964364368251,0.018143308049308,0.014853099614458591,14
TUBGCP6,0.032008740446704854,0.03157119777010526,0.017525621553554024,14
ARHGEF10L,0.0320028340656439,0.034393664552973824,0.010680747654712237,14
FAM98C,0.03199297469677043,0.004419097985993349,-0.01207213482027858,14
NDUFC2,0.03198532922134574,0.033514631746825646,0.010423379050901734,14
ICE2,0.03198174942251517,0.02030607668989033,0.007297970417380526,14
RNF31,0.03197304941353522,0.022620737837992958,0.009855055844464297,14
MST1R,0.0319709670779717,0.014461950763659033,-0.0009847681201417772,14
PAMR1,0.0319676838558017,0.03338183544027943,,12
TIFA,0.031960822183501915,0.01873121993548394,0.009779717586102014,14
TMEM268,0.03195465053470272,0.03851587485253528,0.008945137441836903,14
CTDSPL,0.03195153572268037,0.025208177521382547,0.011269912464553106,14
PTEN,0.03194828341135861,0.02167679646174357,-0.0029475729294884383,14
RNH1,0.03194328806755436,0.026561011560736945,0.00037064789006827136,14
NFATC2IP,0.03194044272902024,0.032016322409858744,0.01840862561826003,14
DENND4A,0.031938702209606935,0.016345394088182176,0.00936508077161606,14
ERCC5,0.03193476739739674,0.018713554659045,0.008421774844678438,14
VPS26B,0.0319304229949737,0.025697082276230583,0.01507470688260408,14
CBX5,0.03192746654409309,0.032935697861563196,0.0027358393259717785,14
ECM2,0.0319241916430873,0.03084768001736858,-0.0009802104099829725,14
TNK1,0.031912156887408526,0.03186173433197816,-0.002552144015308804,14
SLC5A3,0.031899042231545584,0.024568862591413006,0.001054039697329559,14
LNPEP,0.03189339411160167,0.02810384535825592,0.006999453617918108,14
NDUFAF3,0.0318909274210412,0.03049080755119131,0.009912125491648806,14
PLBD2,0.03188873994245035,0.01696527887457276,0.011900147560317948,14
STOML2,0.03188191298761236,0.019424350121950006,0.004139749816726113,14
GABARAPL2,0.03187866500679758,0.018891893889934116,0.007938104888931891,14
GTF2H5,0.031871950173192255,0.019133126034941654,0.007582656584839156,14
ZFYVE9,0.03186653141119376,0.012769874274762026,-0.0007335659250718132,14
TXNDC12,0.03186073734627764,0.02948949671298715,0.00880924520501106,14
NUDT16L1,0.03184714055752745,0.020734446508272247,0.013161773201815063,14
CEBPZOS,0.03184711993411511,0.018694692751655657,0.014784952630608094,14
GHITM,0.031830349322175516,0.024097803316456834,0.002298334907509133,14
ZFP30,0.03183015909338011,0.020940962778475774,0.01498074004580803,14
PRORP,0.03182715488803499,0.033298311716726925,0.00040028473087176056,14
BNIP2,0.03182664140528659,0.027783110087864854,0.0032271959446361275,14
LYST,0.031826107209920844,0.033697395731926344,0.02833348211616467,14
TEN1,0.031817294011028,0.028120246910268043,0.014024862934961,14
BACE2,0.031811236085281795,0.024157933261741323,0.005514359510608233,14
THNSL2,0.03180191281546441,0.03833460799606728,0.015356098609029579,14
GREM1,0.031801909137422625,0.02800768745295216,0.011488605332030858,14
GMPPB,0.031794443592867684,0.03436858128763799,0.014809665254052123,14
SLC2A4RG,0.031791434815356415,0.03582222104084736,0.026118678637134633,14
FXR1,0.03179106343965695,0.028835934029328384,0.012223723976784267,14
PEX1,0.031788153368955754,0.03000726539670097,0.026641804154251138,14
SLC35B3,0.03178516703191742,0.014387586047038332,0.010799483740680252,14
GTF3C1,0.03178190146564358,0.029426124154596004,0.02399891873624094,14
PLS1,0.031774764434620725,0.020401617042979138,0.00856030239730207,14
CEP162,0.031773271750572714,0.010321943605736031,0.003942307788993851,14
WDR46,0.03176669311143438,0.02352986194622215,0.004494251055973022,14
ARMC9,0.03176594312731491,0.019803964902553185,0.010724440126102353,14
TUSC3,0.03176511686932392,0.02188510634727238,-0.0061747679927143615,14
BCL6,0.03175654861402203,0.013828395876310897,-0.006128316509829574,14
KRT33B,0.0317556363120876,-0.0028831694800784944,,13
PLEKHA7,0.03174680877776352,0.023139137551946954,0.006395356806563647,14
TALDO1,0.03174544609090678,0.022537532712982502,0.004617515427354824,14
PLS3,0.03173782106703395,0.03842719617830767,0.011859798974509715,14
CDK13,0.03172822935640688,0.023072897184063728,0.010724033500376932,14
ADCY9,0.03172757339096539,0.015474239925109972,0.00542572672908271,14
SLC1A1,0.03172328239913005,-0.0028691921828574124,-0.007576151507064982,14
AXL,0.0317201289505792,0.020435055077356837,0.004939699167322944,14
DOC2A,0.03170736782621959,0.041458421390682385,0.01894245678335077,14
CASP6,0.031705300887187274,0.022178512420340274,0.0016211405684836949,14
CHKA,0.03169787385488752,0.0290625427027145,0.010610210412441461,14
SNX5,0.03169741428932742,0.027392904166624925,0.014000516039060027,14
CNIH3,0.03169543372461966,0.02065777222522728,-0.0015825747649033611,14
CENPC,0.03169281312508437,0.034868788197086935,0.01588718137357897,14
ACSL4,0.031690534625828826,0.024200421286873386,0.004315878342969573,14
PSMA4,0.03168880161408079,0.02108715846572306,0.005854617518110127,14
CREB1,0.03167868890809563,0.03287220202924637,0.00827961912258027,14
OSTM1,0.03167238050395647,0.02145334042763336,0.0033610153263778243,14
SMUG1,0.031672226593264304,0.023242064337774412,0.008527688026249461,14
EMC10,0.03167004268635319,0.030560965765596228,0.004981552719062839,14
TOPBP1,0.03166848164398978,0.01995685906490603,0.0036166854498184357,14
RUSC1,0.03166224289163212,0.033307729379652234,0.015273074720114925,14
CLTC,0.031654639877269526,0.020043185316663506,0.006632922149793223,14
TBC1D14,0.031648178901390794,0.027957424447080756,0.020362756522101774,14
TMBIM1,0.031645392861686904,0.021498532992177976,0.0016416392226645032,14
TMEM97,0.03164274328025745,0.017680232109261045,-0.0045287874474543586,14
MTA2,0.03164263289440029,0.015809661714035306,0.008125232259213354,14
LZIC,0.031641052751477945,0.03226361135255376,0.004844990617852386,14
TTC17,0.03163668340578752,0.020294011703439106,0.004002990902823461,14
LAT,0.03163495275345365,0.02127491297371065,0.004099329819382843,14
RPAP2,0.03162733755347908,0.02096480806669237,-0.001360947616894901,14
C1orf112,0.03161529989264302,0.028324517406072832,0.015686496244524194,14
MCTP1,0.03161123476525577,0.022251908446557764,0.009521945292227708,14
RAPGEFL1,0.03160344205878916,0.02159861766920064,0.007310827944080807,14
EHD3,0.031598400083055124,0.018437305977410452,-0.0042735709432490205,14
HDAC8,0.031594028806846385,0.02294976981838942,0.016521245552173953,14
ZBED8,0.03159219534699543,0.012263516537161782,0.0027520083151257634,14
UNC93B1,0.03158723752033647,0.018694585816091607,-0.004560658431747047,14
